Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,BounceRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Weekend,Revenue,Month_Aug,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,VisitorType_New_Visitor,VisitorType_Other,VisitorType_Returning_Visitor
0,0.0,0,0.0,9,0.0,0.0,0.0,1,1,5,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,5,0.0,0.0,0.0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,49,0.012244898,0.0,0.0,2,1,6,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,50.0,0,0.0,24,0.0,0.0,0.0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8,47.0,0,0.0,18,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,9,0.0,0.0,0.0,2,1,2,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2,33.75,0,0.0,6,0.0,0.0,0.0,1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4,53.75,0,0.0,41,0.019047619,0.0,0.0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,42,0.01,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,40,0.0075,0.0,0.0,1,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,11,0.027272727,0.0,0.0,2,1,8,9,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2,33.5,0,0.0,8,0.0,0.0,0.0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,16,0.0125,0.0,0.0,2,1,6,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,34.5,0,0.0,8,0.022222222,0.0,0.0,2,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4,45.0,0,0.0,7,0.03,0.0,0.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,20,0.0,0.0,0.0,1,1,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,28,0.0,0.0,0.0,1,1,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,56.25,0,0.0,10,0.0,0.0,0.0,2,1,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0.0,0,0.0,4,0.0,0.0,0.0,1,1,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4,61.25,0,0.0,21,0.038095238,0.0,0.0,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,4.0,0,0.0,22,0.0,0.0,0.0,1,1,2,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,37,0.003809524,0.0,0.0,1,1,5,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,76.5,0,0.0,10,0.022857143,0.0,0.0,0,1,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,2,0.0,0.0,0.0,7,1,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,18.0,0,0.0,17,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,72.0,0,0.0,4,0.04,0.0,0.0,2,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,25,0.016,0.0,0.0,2,1,3,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,59,0.017241379,0.0,0.0,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,14,0.0,0.0,0.0,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,19,0.010526316,0.0,0.0,2,1,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,23,0.058550725,0.0,0.0,2,1,7,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,2,0.0,0.0,0.0,2,1,2,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4,52.5,0,0.0,11,0.0,0.0,0.0,2,1,5,10,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0.0,0,0.0,38,0.0,0.0,0.0,0,1,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,23,0.0,0.0,0.0,2,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,8,0.058333333,0.0,0.0,2,1,2,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,2,0.0,0.0,0.0,2,1,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,28.0,0,0.0,9,0.0,0.0,0.0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,57.5,0,0.0,22,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0.0,0,0.0,32,0.0125,0.0,0.0,2,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,8,0.025,0.0,0.0,1,1,3,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,10,0.0,0.0,0.0,1,1,2,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,18,0.0375,0.0,0.0,1,1,3,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,2,0.0,0.0,0.0,1,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,58,0.005172414,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,17,0.023529412,0.0,0.0,1,1,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,39,0.005405405,0.0,0.0,2,1,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,26,0.024,0.0,0.0,0,1,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,31,0.012903226,0.0,0.0,1,1,8,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0.0,0,0.0,13,0.015384615,0.0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,35,0.005714286,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,50,0.002083333,0.0,0.0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,54.5,0,0.0,6,0.022222222,0.0,0.0,2,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,14,0.0,0.0,0.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,23,0.017391304,0.0,0.0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,64.5,0,0.0,52,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,84.25,0,0.0,52,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0.0,0,0.0,6,0.033333333,0.0,0.0,1,1,8,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,12,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0.0,0,0.0,4,0.05,0.0,0.0,1,1,0,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,42,0.0025,0.0,0.0,1,1,0,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,140.5,0,0.0,10,0.0,0.0,0.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,4,0.0,0.0,0.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,23,0.029166667,0.0,0.0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,30,0.003571429,0.0,0.0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,12,0.016666667,0.0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0.0,0,0.0,8,0.008888889,0.0,0.0,1,1,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,37,0.005555556,0.0,0.0,1,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,2,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,8,0.0,0.0,0.0,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,99.0,0,0.0,58,0.0,0.0,0.0,0,1,8,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0.0,0,0.0,12,0.0,0.0,0.0,2,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,25,0.0,0.0,0.0,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,53,0.004528302,0.0,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3,60.25,0,0.0,8,0.02,0.0,0.0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2,69.5,0,0.0,21,0.027272727,0.0,0.0,1,1,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,22,0.045454545,0.0,0.0,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,21,0.003174603,0.0,0.0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,23,0.0,0.0,0.0,1,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,4,0.0,0.0,0.0,1,1,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,4.0,0,0.0,8,0.0,0.0,0.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,27,0.007407407,0.0,0.0,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,31.5,0,0.0,3,0.0,0.0,0.0,1,1,8,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,2,0.0,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,139.5,0,0.0,18,0.0,0.0,0.0,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0.0,0,0.0,24,0.0,0.0,0.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4,63.75,0,0.0,13,0.0,0.0,0.0,1,1,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2,67.5,0,0.0,7,0.0,0.0,0.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,5,0.0,0.0,0.0,1,1,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,35,0.0,0.0,0.0,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,10,0.0,0.0,0.0,1,1,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,29.75,0,0.0,33,0.001010101,0.0,0.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,6,0.0,0.0,0.0,1,1,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,2,0.0,0.0,0.0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,179.0,0,0.0,15,0.0,0.0,0.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3,72.0,0,0.0,12,0.015384615,0.0,0.0,1,1,8,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,2,0.0,0.0,0.0,2,1,3,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,17,0.0,0.0,0.0,1,1,0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,47.5,0,0.0,50,0.002641509,0.0,0.0,1,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7,51.5,0,0.0,59,0.0,0.0,0.0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,25,0.016,0.0,0.0,1,1,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,21.0,0,0.0,31,0.01010101,0.0,0.0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,9,0.0,0.0,0.0,2,1,7,12,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0.0,0,0.0,16,0.016666667,0.0,0.0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6,81.54166667,0,0.0,23,0.000833333,0.0,0.0,1,1,6,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,18,0.0,0.0,0.0,1,1,5,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,10,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,58,0.0,0.0,0.0,3,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,7.0,0,0.0,5,0.0,0.0,0.0,1,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,55.5,0,0.0,8,0.0,0.0,0.0,1,1,2,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,53.5,0,0.0,13,0.0,0.0,0.0,1,1,0,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0.0,0,0.0,56,0.021052632,0.0,0.0,2,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,14,0.0,0.0,0.0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,105.75,0,0.0,19,0.010526316,0.0,0.0,2,1,8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,54.0,0,0.0,23,0.0,0.0,0.0,1,1,4,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,24,0.02173913,0.0,0.0,1,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4.0,0,0.0,39,0.015384615,0.0,0.0,2,1,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,65.5,0,0.0,2,0.033333333,0.0,0.0,3,1,0,7,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0.0,0,0.0,15,0.0,0.0,0.0,2,1,0,7,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5,61.0125,0,0.0,51,0.003571429,0.0,0.0,1,1,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,8.0,0,0.0,34,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,2,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,20,0.0,0.0,0.0,2,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,12,0.0,0.0,0.0,3,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,37,0.0,0.0,0.0,1,1,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,59.2,0,0.0,5,0.0,0.0,0.0,2,1,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,21,0.00952381,0.0,0.0,2,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,13,0.007692308,0.0,0.0,2,1,0,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2,44.5,0,0.0,35,0.005882353,0.0,0.0,1,1,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,40,0.005,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,3.0,0,0.0,11,0.005555556,0.0,0.0,2,1,0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,20,0.02,0.0,0.0,2,1,1,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,4,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,2,0.0,0.0,0.0,1,1,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,45,0.026666667,0.0,0.0,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,3,0.0,0.0,0.0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,38,0.0,0.0,0.0,1,1,2,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2,55.5,0,0.0,2,0.0,0.0,0.0,0,1,8,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,11,0.0,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7,102.5,0,0.0,9,0.0,0.0,0.0,1,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0.0,0,0.0,21,0.00952381,0.0,0.0,1,1,5,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5,199.125,0,0.0,9,0.0,0.0,0.0,2,1,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,10,0.0,0.0,0.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,16,0.025,0.0,0.0,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,25,0.0,0.0,0.0,1,1,3,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,13,0.038461538,0.0,0.0,2,1,2,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,21,0.00952381,0.0,0.0,1,1,2,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0.0,0,0.0,14,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,44.0,0,0.0,54,0.005357143,0.0,0.0,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,7,0.00952381,0.0,0.0,1,1,3,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,20,0.006666667,0.0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,43.225,0,0.0,13,0.022222222,0.0,0.0,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,77.5,0,0.0,17,0.0,0.0,0.0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,61,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0.0,0,0.0,7,0.0,0.0,0.0,7,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,56,0.0,0.0,0.0,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0.0,0,0.0,10,0.0,0.0,0.0,1,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,2,0.033333333,0.0,0.0,5,1,2,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8,171.75,0,0.0,32,0.0,0.0,0.0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,19,0.0,0.0,0.0,1,1,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,6,0.0,0.0,0.0,1,1,8,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,5,0.0,0.0,0.0,1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,3,0.0,0.0,0.0,1,1,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,14,0.0,0.0,0.0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0.0,0,0.0,13,0.030769231,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,10,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,49.0,0,0.0,17,0.0,0.0,0.0,1,1,0,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,55,0.018787879,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7,91.0,0,0.0,23,0.0,0.0,0.0,1,1,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0.0,0,0.0,17,0.0125,0.0,0.0,2,1,8,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,139.9833333,0,0.0,27,0.0,0.0,0.0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,5,0.04,0.0,0.0,2,1,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,11.0,0,0.0,26,0.0,0.0,0.0,3,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,12.0,0,0.0,16,0.028571429,0.0,0.0,2,1,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,28,0.0,0.0,0.0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,75.25,0,0.0,35,0.005405405,0.0,0.0,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,98.0,0,0.0,39,0.005263158,0.0,0.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,8,0.0,0.0,0.0,1,1,3,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,78.0,0,0.0,2,0.0,0.0,0.0,3,1,5,7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3,77.5,0,0.0,35,0.0,0.0,0.0,3,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,11,0.0,0.0,0.0,2,1,1,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,7.0,0,0.0,56,0.0,0.0,0.0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,21.25,0,0.0,33,0.019191919,0.0,0.0,2,1,0,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,47,0.007407407,0.0,0.0,2,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,64.0,0,0.0,10,0.016666667,0.0,0.0,2,1,2,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,24,0.008333333,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,7.0,0,0.0,50,0.023809524,0.0,0.0,2,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,9,0.022222222,0.0,0.0,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,8,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,25.0,0,0.0,25,0.016666667,0.0,0.0,1,1,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,144.5,0,0.0,7,0.044444444,0.0,0.0,2,1,2,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,41,0.0,0.0,0.0,1,1,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,10,0.0,0.0,0.0,1,1,3,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,6.0,0,0.0,6,0.0,0.0,0.0,1,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,2,0.0,0.0,0.0,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,15,0.0,0.0,0.0,0,1,7,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8,130.7,0,0.0,3,0.0,0.0,0.0,1,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0.0,0,0.0,10,0.02,0.0,0.0,1,1,3,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,7,0.0,0.0,0.0,1,1,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,6,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,30.0,0,0.0,23,0.016666667,0.0,0.0,1,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,27,0.016,0.0,0.0,1,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7,193.75,0,0.0,60,0.003125,0.0,0.0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,5,0.0,0.0,0.0,2,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,9,0.022222222,0.0,0.0,2,1,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,5,0.0,0.0,0.0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7,122.875,0,0.0,22,0.0,0.0,0.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0.0,0,0.0,11,0.0,0.0,0.0,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5,176.25,0,0.0,13,0.0,0.0,0.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,20,0.0,0.0,0.0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,6.0,0,0.0,57,0.0,0.0,0.0,1,1,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,3,0.0,0.0,0.0,1,1,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0,0.0,16,0.0,0.0,0.0,1,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
